Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28
39,0,2,1,20425,4713,5,4,12,5,3,16,17,2,57,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
65,3,1,2,17144,4239,96,18,2,19,0,2,6,5,47,3,0,4,12,"0,25",7,0,0,0,0,0,0,0
57,4,3,1,42564,4648,28,324,48,186,39,18,198,6,813,6,8,4,24,"0,25",7,0,0,1,0,0,0,1
47,3,2,1,43783,4136,22,327,9,125,25,4,139,6,629,7,1,8,22,"0,318181818",7,0,0,1,0,0,0,0
49,1,3,1,40780,4764,30,229,27,71,13,3,34,4,377,7,1,5,17,"0,411764706",9,0,0,0,0,0,0,0
80,3,1,0,62847,4635,45,521,168,706,80,76,61,1,1612,3,6,4,14,"0,214285714",2,0,0,0,0,0,0,0
68,4,2,0,82017,4704,58,184,23,446,30,23,23,1,729,5,4,7,17,"0,294117647",2,1,0,0,1,1,0,1
75,1,0,0,16813,4450,49,4,8,11,12,2,13,1,50,2,0,3,6,"0,333333333",7,0,0,1,0,0,0,0
47,1,2,2,51267,4348,37,183,2,64,7,2,12,4,270,3,3,5,15,"0,2",4,0,0,0,0,0,0,0
64,1,0,1,46524,4555,70,31,19,35,26,14,52,2,177,1,1,5,9,"0,111111111",3,0,0,0,0,0,0,0
63,3,0,0,45183,4630,33,219,3,60,12,9,12,1,315,4,1,7,13,"0,307692308",7,0,0,0,1,0,0,0
71,4,2,1,70421,4106,98,479,28,136,75,14,35,3,767,10,3,7,23,"0,434782609",6,0,0,0,0,0,0,0
60,2,3,1,60161,4719,17,584,44,212,46,8,177,3,1071,11,4,8,26,"0,423076923",8,0,0,0,0,0,0,0
52,1,1,0,73926,4589,54,627,91,597,159,91,15,1,1580,6,5,12,24,"0,25",3,0,0,0,0,0,0,0
57,1,2,1,19329,4302,39,24,1,16,12,2,5,3,60,4,0,3,10,"0,4",8,0,0,0,0,0,0,0
55,3,2,1,61872,4303,81,330,5,159,36,27,16,4,573,4,4,9,21,"0,19047619",4,0,0,0,0,0,0,0
69,1,4,2,46984,4565,71,19,1,10,2,1,8,1,41,1,0,3,5,"0,2",5,0,0,0,0,0,0,0
74,1,2,2,34838,4631,62,28,23,29,29,14,47,3,170,2,1,4,10,"0,2",6,0,0,0,0,0,0,0
81,4,0,0,82716,4341,8,606,148,228,15,148,22,1,1167,6,8,13,28,"0,214285714",2,0,0,0,0,0,0,0
67,1,2,0,48192,4554,76,1039,43,204,153,58,29,3,1526,2,8,12,25,"0,08",8,1,1,0,1,0,0,1
49,3,2,2,49681,4342,66,411,0,26,0,0,21,6,458,7,1,7,21,"0,333333333",7,0,0,0,0,0,0,0
54,3,2,1,56850,4203,83,34,1,19,2,7,0,1,63,1,1,3,6,"0,166666667",2,0,0,0,0,0,0,0
68,1,2,1,55267,4356,28,161,28,136,32,3,45,4,405,3,4,6,17,"0,176470588",3,0,0,0,0,0,0,0
53,1,2,2,59666,4569,87,623,53,178,23,17,133,7,1027,3,2,8,20,"0,15",8,0,0,0,1,0,0,0
53,1,0,1,72504,4554,43,604,26,470,123,161,94,2,1478,5,9,6,22,"0,227272727",2,0,0,0,0,0,0,0
44,1,2,0,26872,4361,0,3,10,8,3,16,32,1,72,1,1,2,5,"0,2",6,0,0,0,0,0,0,0
53,1,0,1,21359,4540,1,12,2,17,6,1,10,2,48,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,1
50,1,0,0,73170,4134,1,184,174,256,50,30,32,1,726,5,4,6,16,"0,3125",2,0,0,0,0,0,0,0
70,3,2,1,52750,4615,72,393,0,239,90,69,69,6,860,5,7,9,27,"0,185185185",4,0,0,0,0,0,0,0
39,4,1,0,91820,4323,72,410,73,747,76,161,30,0,1497,5,5,12,22,"0,227272727",1,0,0,0,0,0,0,0
55,4,1,1,65968,4153,12,376,9,83,19,4,4,2,495,5,4,7,18,"0,277777778",3,0,0,0,0,0,0,0
49,1,2,2,30772,4214,89,7,2,4,2,1,4,1,20,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
71,1,0,0,22507,4687,67,68,0,226,51,157,68,3,570,10,2,4,19,"0,526315789",9,0,0,0,0,0,0,0
53,1,2,1,65685,4197,54,642,14,49,0,7,57,1,769,9,2,9,21,"0,428571429",5,0,0,0,0,0,0,0
47,2,2,1,25804,4406,34,8,7,9,13,6,12,2,55,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
45,4,0,0,76412,4525,15,840,53,804,23,71,17,1,1808,5,4,8,18,"0,277777778",3,1,0,0,0,1,0,1
53,1,2,1,22063,4430,43,7,10,13,3,11,11,2,55,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
64,1,0,0,57091,4119,0,464,5,64,7,0,37,1,577,7,3,7,18,"0,388888889",5,0,1,0,0,0,0,1
62,1,2,0,22419,4542,74,30,3,47,19,21,42,1,162,3,2,2,8,"0,375",8,0,0,0,0,0,0,0
66,1,1,1,87771,4508,61,1492,38,287,50,57,33,1,1957,5,10,4,20,"0,25",6,1,1,0,1,1,0,1
66,2,3,1,78353,4544,51,752,122,476,39,153,34,1,1576,10,2,11,24,"0,416666667",8,0,0,0,0,0,0,0
71,1,2,3,93404,4523,97,1279,15,287,20,0,15,3,1616,3,4,7,17,"0,176470588",5,0,0,0,1,1,0,0
63,1,3,3,37859,4638,75,22,1,8,2,1,2,2,36,1,0,3,6,"0,166666667",8,0,0,0,0,0,0,0
67,4,4,1,80995,4519,83,860,28,409,73,56,56,1,1482,8,9,4,22,"0,363636364",4,0,0,0,0,0,0,0
41,1,1,1,16529,4225,23,3,0,5,13,0,1,1,22,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
49,4,3,2,55412,4324,65,10,5,28,11,1,8,1,63,2,0,3,6,"0,333333333",5,0,0,0,0,0,0,0
33,1,0,0,48789,4762,94,351,16,156,7,5,145,1,680,6,4,7,18,"0,333333333",6,0,0,0,0,0,0,0
58,4,1,2,56575,4525,42,421,5,90,0,16,10,3,542,7,3,7,20,"0,35",5,0,0,0,0,0,0,0
45,2,1,1,25130,4375,10,2,5,7,0,18,18,2,50,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
58,1,2,2,35441,4605,94,25,1,9,2,1,1,2,39,1,0,3,6,"0,166666667",8,0,0,0,0,0,0,0
69,1,2,1,71391,4562,50,336,123,274,46,123,141,5,1043,6,5,12,28,"0,214285714",3,0,0,0,0,0,0,0
53,3,0,1,49494,4535,46,191,9,97,0,6,82,2,385,6,1,5,14,"0,428571429",7,0,0,0,0,0,0,0
45,1,3,0,81702,4749,98,563,50,774,28,31,187,1,1633,7,7,12,27,"0,259259259",3,0,0,0,0,0,0,0
45,2,0,1,45889,4467,42,31,0,6,0,1,8,1,46,1,0,3,5,"0,2",6,0,0,0,0,0,0,0
48,1,0,1,56628,4205,30,479,5,82,7,17,171,2,761,7,6,5,20,"0,35",5,0,0,1,0,0,0,0
75,1,1,2,34026,4433,11,18,6,15,12,8,17,3,76,2,1,3,9,"0,222222222",5,0,0,0,0,0,0,0
51,1,2,1,40049,4682,61,91,65,52,10,44,28,3,290,3,2,6,14,"0,214285714",5,0,0,0,0,0,0,0
37,1,0,1,34176,4153,12,5,7,24,19,14,20,4,89,3,0,4,11,"0,272727273",6,0,0,0,0,0,0,0
44,1,2,1,19419,4701,76,2,14,28,16,3,7,4,70,4,0,3,11,"0,363636364",9,0,0,0,0,0,0,0
65,2,2,0,82504,4442,2,362,50,431,134,35,54,1,1066,3,6,7,17,"0,176470588",1,0,0,0,0,0,0,0
55,1,1,0,81205,4272,43,724,74,929,97,55,130,1,2009,5,6,7,19,"0,263157895",2,0,1,1,0,1,0,1
34,2,0,0,61618,4743,27,605,91,399,0,45,205,2,1345,3,6,8,19,"0,157894737",3,0,0,0,0,0,0,0
69,3,0,1,55284,4657,60,547,7,140,0,7,63,3,764,7,5,8,23,"0,304347826",5,0,0,0,0,0,0,0
62,1,0,1,49980,4354,79,104,1,54,13,9,14,2,195,3,1,5,11,"0,272727273",5,0,0,0,0,0,0,0
45,1,2,2,15072,4520,96,8,2,15,0,10,18,4,53,3,1,3,11,"0,272727273",5,0,0,0,0,0,0,0
51,1,0,1,49166,4486,17,224,2,25,7,0,110,2,368,5,3,3,13,"0,384615385",6,0,0,0,0,0,0,0
71,4,2,1,65324,4274,0,384,0,102,21,32,5,3,544,6,2,9,20,"0,3",4,0,0,0,0,0,0,0
68,2,2,0,82347,4705,38,556,54,845,202,133,63,1,1853,7,7,10,25,"0,28",3,1,0,1,0,0,0,0
59,4,1,2,30843,4139,43,24,0,2,0,0,9,2,35,1,1,2,6,"0,166666667",5,0,0,1,0,0,0,0
51,4,2,1,46374,4209,1,408,0,21,0,0,17,3,446,7,1,7,18,"0,388888889",8,1,0,0,1,0,0,1
46,1,0,1,60474,4559,25,265,199,303,234,9,170,7,1180,10,2,12,31,"0,322580645",7,0,0,0,0,0,0,0
52,3,2,1,38576,4222,2,34,0,7,0,0,0,1,41,1,0,3,5,"0,2",7,0,0,0,0,0,0,0
40,1,2,2,55357,4600,66,374,64,116,84,25,64,3,727,6,2,11,22,"0,272727273",5,0,0,0,0,0,0,0
59,1,1,2,37758,4738,49,27,2,10,0,0,1,2,40,1,0,3,6,"0,166666667",8,0,0,0,0,0,0,0
36,2,2,0,85710,4525,5,600,20,350,29,30,33,1,1062,6,9,10,26,"0,230769231",2,0,0,0,0,1,0,0
56,1,1,1,23228,4259,71,13,2,18,6,1,0,2,40,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
56,3,1,2,44602,4239,35,167,2,89,0,0,34,6,292,6,1,4,17,"0,352941176",8,0,0,0,0,0,0,0
38,1,2,0,7500,4641,94,0,2,3,4,1,5,1,15,0,0,3,4,0,6,0,0,0,0,0,0,0
36,2,1,1,38683,4738,80,46,35,69,84,41,66,6,341,4,1,6,17,"0,235294118",7,0,0,0,0,0,0,0
50,2,0,1,49514,4299,61,88,39,78,58,13,93,2,369,6,1,4,13,"0,461538462",7,0,0,0,0,0,0,0
52,4,1,1,57906,4488,29,243,11,119,10,3,15,3,401,4,2,8,17,"0,235294118",4,0,0,0,0,0,0,0
59,3,0,1,43456,4565,0,275,11,68,25,7,7,3,393,5,1,8,17,"0,294117647",5,0,0,0,0,0,0,0
39,3,0,2,19485,4383,80,6,0,4,0,0,0,1,10,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
47,1,1,1,53172,4524,54,121,62,90,68,20,125,3,486,2,3,8,16,"0,125",3,0,0,0,0,0,0,0
46,1,1,1,30545,4725,71,4,12,15,19,7,12,2,69,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
42,4,1,0,70123,4379,27,1308,0,396,23,0,0,1,1727,5,7,4,17,"0,294117647",3,0,1,0,1,0,0,0
66,1,0,1,62450,4279,61,515,47,267,62,66,38,2,995,5,5,4,16,"0,3125",3,0,0,0,1,0,0,0
49,1,1,1,21675,4123,55,4,0,16,17,4,4,3,45,4,0,3,10,"0,4",7,0,0,0,0,0,0,0
44,2,0,2,42395,4191,35,48,13,57,24,15,25,4,182,3,1,4,12,"0,25",7,0,0,0,0,0,0,0
47,3,1,1,61346,4371,34,562,58,168,43,16,142,1,989,5,7,10,23,"0,217391304",3,0,0,0,0,0,0,0
72,1,1,0,80812,4390,95,769,22,500,210,143,33,1,1677,4,8,5,18,"0,222222222",2,1,0,1,0,1,0,0
54,3,3,2,42835,4469,64,379,4,93,12,9,98,7,595,6,6,4,23,"0,260869565",6,0,0,0,0,0,0,0
42,1,2,1,39922,4605,30,29,12,59,19,1,36,2,156,3,0,4,9,"0,333333333",8,0,0,0,0,0,0,0
69,3,0,0,86424,4190,12,387,68,569,89,45,68,1,1226,6,9,12,28,"0,214285714",1,0,0,0,0,0,0,0
47,2,1,1,17117,4633,96,12,23,38,30,18,7,4,128,3,1,3,11,"0,272727273",9,0,0,0,0,0,0,0
53,1,0,1,24762,4244,16,6,10,12,3,15,40,3,86,3,1,2,9,"0,333333333",8,0,0,1,0,0,0,1
50,1,2,1,35797,4726,16,27,1,14,4,1,21,2,68,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
50,1,3,2,36627,4446,78,9,1,5,0,0,1,1,16,0,0,3,4,0,5,0,0,0,0,0,0,0
44,2,2,2,51111,4115,83,22,0,19,6,5,3,2,55,2,0,3,7,"0,285714286",6,0,0,0,0,0,0,0
53,4,0,0,86857,4760,96,899,102,838,133,102,40,1,2114,5,6,10,22,"0,227272727",2,0,0,0,0,0,0,1
55,4,1,0,82072,4467,67,889,55,685,168,92,129,1,2018,3,2,13,19,"0,157894737",1,0,0,0,0,0,0,0
72,4,0,3,46231,4685,87,189,2,55,0,5,12,4,263,6,1,4,15,"0,4",9,0,0,0,0,0,0,0
66,1,2,2,42243,4305,34,48,0,2,0,0,5,2,55,2,0,3,7,"0,285714286",7,0,0,0,0,0,0,0
63,1,1,2,51195,4559,46,230,14,156,82,24,58,8,564,9,2,5,24,"0,375",8,0,0,0,0,0,0,0
47,3,0,0,68092,4300,7,852,60,207,78,36,48,2,1281,2,6,10,20,"0,1",5,0,0,0,0,0,0,0
52,1,2,1,31814,4610,73,35,3,20,4,1,20,2,83,2,0,3,7,"0,285714286",9,0,0,1,0,0,0,0
60,3,4,2,51390,4764,54,205,20,47,23,2,56,6,353,5,2,5,18,"0,277777778",5,0,0,0,0,0,0,0
42,1,2,0,76630,4271,93,255,31,446,40,56,175,1,1003,3,10,11,25,"0,12",1,0,0,0,0,0,0,0
34,0,0,1,26868,4165,52,0,0,1,8,3,2,1,14,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
82,4,3,0,48948,4618,53,437,8,206,160,49,42,2,902,7,10,5,24,"0,291666667",6,0,0,1,0,0,0,1
53,4,0,1,55260,4669,81,825,8,53,11,0,242,2,1139,8,10,5,25,"0,32",6,0,0,0,0,0,0,0
69,1,1,1,64090,4431,8,316,58,161,76,51,135,1,797,6,9,4,20,"0,3",5,0,0,0,0,0,0,1
67,1,3,1,78331,4262,97,756,138,354,160,169,61,2,1638,10,6,7,25,"0,4",4,0,0,0,0,0,0,0
51,4,2,1,37087,4427,50,194,55,134,15,0,3,3,401,4,2,8,17,"0,235294118",6,0,0,0,0,0,0,0
39,1,3,1,21846,4355,38,7,17,18,6,10,26,4,84,4,0,3,11,"0,363636364",8,0,0,0,0,0,0,0
67,1,2,0,81320,4613,61,183,33,493,59,103,57,1,928,4,3,10,18,"0,222222222",2,0,0,0,0,0,0,0
55,1,3,1,54137,4422,46,171,0,11,0,1,20,2,203,4,1,4,11,"0,363636364",6,0,0,0,0,0,0,0
58,1,1,0,66825,4455,73,243,101,405,29,40,40,1,858,4,5,6,16,"0,25",2,0,0,0,0,0,0,0
52,1,1,0,57100,4312,19,181,21,69,39,3,96,1,409,3,3,6,13,"0,230769231",3,0,0,0,0,0,0,0
56,1,1,3,58917,4567,10,151,7,89,0,7,28,5,282,4,1,6,16,"0,25",5,0,0,0,0,0,0,0
48,1,0,0,85072,4186,94,494,92,391,194,11,241,1,1423,3,4,10,18,"0,166666667",0,0,0,0,0,0,0,0
64,1,0,0,86429,4325,10,464,28,873,29,18,37,0,1449,7,4,7,18,"0,388888889",2,1,0,0,0,0,0,1
54,1,4,1,45684,4314,37,5,1,5,10,0,7,1,28,1,0,2,4,"0,25",7,0,0,0,0,0,0,0
51,1,1,1,47889,4281,94,29,0,29,0,5,4,1,67,2,0,3,6,"0,333333333",5,0,0,0,0,0,0,0
39,4,2,0,45921,4216,23,102,9,49,24,3,12,1,199,2,1,6,10,"0,2",4,0,0,0,0,0,0,0
59,4,0,0,78420,4470,75,604,28,674,91,28,28,1,1453,3,10,8,22,"0,136363636",1,0,0,0,0,0,0,0
33,1,1,0,75114,4339,40,571,12,523,63,60,24,1,1253,3,10,5,19,"0,157894737",2,0,0,0,0,0,0,0
62,4,4,1,52278,4625,24,953,0,71,0,0,174,6,1198,10,5,10,31,"0,322580645",8,0,0,0,0,0,0,1
53,3,2,1,35641,4455,11,63,3,67,8,9,28,2,178,3,1,4,10,"0,3",7,0,0,0,0,0,0,1
31,1,0,0,95529,4678,29,770,29,890,250,27,24,1,1990,7,3,7,18,"0,388888889",3,0,0,0,0,1,0,1
71,1,2,0,62820,4519,51,398,61,265,138,61,53,1,976,3,4,6,14,"0,214285714",1,0,0,0,0,0,0,0
65,3,1,0,73113,4290,86,741,19,154,50,9,28,1,1001,3,4,7,15,"0,2",2,0,0,0,0,0,0,0
43,4,2,0,84169,4431,9,1478,19,403,0,19,0,1,1919,7,6,6,20,"0,35",3,0,0,0,1,1,0,1
71,2,0,1,42607,4329,30,156,29,56,30,32,47,2,350,3,2,7,14,"0,214285714",3,0,0,0,0,0,0,0
71,4,0,0,74637,4512,73,960,64,464,146,0,16,1,1650,6,9,9,25,"0,24",3,1,0,0,0,0,0,0
70,4,1,2,46015,4182,25,38,0,2,0,0,6,1,46,1,0,3,5,"0,2",7,0,1,1,0,0,0,0
32,1,0,0,72354,4543,67,315,26,473,220,12,182,1,1228,2,10,6,19,"0,105263158",1,0,0,0,0,0,0,0
56,3,0,1,39858,4626,67,15,20,25,2,7,26,1,95,2,0,4,7,"0,285714286",6,0,0,0,0,0,0,1
77,4,2,2,34469,4161,58,19,6,20,0,5,12,3,62,1,1,4,9,"0,111111111",4,0,0,0,0,0,0,0
39,1,1,1,83033,4147,82,812,99,431,237,149,33,1,1761,11,4,10,26,"0,423076923",5,1,0,0,0,0,0,0
46,3,1,0,24401,4772,98,73,28,217,10,24,115,3,467,6,1,6,16,"0,375",8,0,0,0,0,0,0,0
47,1,2,0,77583,4244,93,372,23,384,250,12,108,1,1149,4,5,9,19,"0,210526316",2,1,0,0,0,0,0,0
43,2,0,0,74116,4286,53,871,111,704,145,55,166,1,2052,4,4,10,19,"0,210526316",2,0,0,0,1,0,0,0
32,1,0,0,74293,4161,66,375,152,335,93,91,81,1,1127,5,4,6,16,"0,3125",2,0,0,0,0,0,0,0
49,4,2,1,68397,4329,6,760,80,466,17,13,80,1,1416,6,9,5,21,"0,285714286",3,0,0,0,0,0,0,0
51,4,1,0,79632,4187,42,471,0,510,99,21,12,1,1113,6,4,9,20,"0,3",2,0,0,0,0,0,0,0
36,1,0,1,46107,4244,78,31,9,27,16,9,33,1,125,1,1,4,7,"0,142857143",3,0,0,0,0,0,0,0
74,4,0,1,64950,4791,29,819,0,72,12,0,63,2,966,11,2,10,25,"0,44",7,0,0,0,1,0,0,0
36,0,2,1,25443,4659,82,1,4,3,8,9,7,1,32,1,0,3,5,"0,2",8,0,0,0,0,0,0,0
73,1,0,0,75127,4143,92,203,35,305,46,17,227,1,833,2,11,5,19,"0,105263158",1,0,0,0,0,0,0,0
54,4,1,1,32892,4140,78,26,0,15,2,1,2,2,46,3,0,3,8,"0,375",8,0,0,0,0,0,0,0
54,1,1,0,71796,4353,54,354,21,311,167,75,32,1,960,9,3,4,17,"0,529411765",4,0,0,0,0,0,0,0
55,4,2,1,67536,4508,45,1253,0,447,23,71,35,3,1829,11,5,11,30,"0,366666667",8,1,0,0,0,0,0,0
54,1,0,1,55239,4455,59,371,17,238,23,24,106,3,779,7,5,11,26,"0,269230769",5,0,0,0,0,0,0,0
50,4,3,1,60554,4429,8,588,7,76,110,15,15,2,811,8,4,9,23,"0,347826087",6,0,0,0,0,0,0,0
73,2,0,2,64831,4489,51,480,86,249,75,86,144,8,1120,6,3,5,22,"0,272727273",6,0,0,0,0,0,0,0
63,4,1,1,56067,4449,51,517,12,54,16,6,120,2,725,7,4,7,20,"0,35",5,0,0,0,0,0,0,0
42,1,3,0,82025,4502,76,267,98,606,48,70,98,1,1187,3,2,6,12,"0,25",1,0,0,0,0,1,0,1
72,1,1,0,94384,4587,62,1111,24,790,160,45,172,0,2302,5,8,5,18,"0,277777778",2,1,0,0,1,1,0,1
39,0,0,0,14906,4659,86,7,7,14,7,16,15,3,66,2,1,3,9,"0,222222222",7,0,0,0,0,0,0,0
38,4,2,0,51563,4741,60,1166,0,48,0,0,36,1,1250,4,4,10,19,"0,210526316",8,0,0,0,1,1,0,0
43,2,2,1,57937,4238,56,261,42,144,55,48,133,3,683,4,4,9,20,"0,2",3,0,0,0,0,0,0,0
46,1,3,2,68274,4377,83,135,25,51,23,25,46,2,305,4,2,5,13,"0,307692308",3,0,0,0,0,0,0,0
48,1,1,1,39771,4310,92,6,2,18,2,8,14,1,50,2,0,3,6,"0,333333333",4,0,0,0,0,0,0,0
50,2,3,1,67893,4741,31,711,28,142,49,18,47,2,995,3,2,9,16,"0,1875",8,0,0,0,0,0,0,0
46,4,1,1,27922,4155,80,11,0,13,2,4,11,1,41,2,0,3,6,"0,333333333",4,0,0,0,0,0,0,0
49,4,1,2,52190,4157,39,42,0,17,0,0,18,3,77,2,1,3,9,"0,222222222",5,0,0,1,0,0,0,0
52,3,3,2,44051,4621,20,79,7,58,6,3,18,4,171,3,1,4,12,"0,25",6,0,0,0,0,0,0,1
54,4,0,2,42767,4519,53,20,6,43,19,5,38,1,131,3,1,2,7,"0,428571429",8,0,0,0,0,0,0,0
49,3,1,2,46106,4154,84,30,0,8,2,0,14,1,54,1,1,2,5,"0,2",6,0,0,0,0,0,0,0
49,4,2,2,16927,4609,50,20,2,23,3,1,4,5,53,3,0,4,12,"0,25",8,0,0,0,0,0,0,0
60,1,2,1,59754,4680,96,115,27,44,4,146,139,3,475,5,2,6,16,"0,3125",5,0,0,0,0,0,0,1
73,1,0,1,53700,4786,94,263,5,233,69,41,83,4,694,5,5,8,22,"0,227272727",5,0,0,0,0,0,0,0
52,1,2,2,59041,4158,25,69,2,15,2,2,6,2,96,2,0,4,8,"0,25",5,0,0,0,0,0,0,0
68,4,3,1,54237,4533,48,267,3,30,4,0,57,4,361,5,2,5,16,"0,3125",6,0,0,0,0,0,0,0
58,1,3,1,70647,4751,65,561,85,171,25,123,114,2,1079,4,7,13,26,"0,153846154",2,0,0,0,0,0,0,0
63,4,0,1,52597,4158,69,492,0,37,7,0,42,3,578,6,3,8,20,"0,3",5,0,0,0,0,0,0,0
56,3,1,1,41021,4651,12,14,7,9,6,16,12,2,64,2,0,3,7,"0,285714286",6,0,0,0,0,0,0,1
50,4,2,1,40233,4363,84,80,4,46,0,17,2,5,149,2,1,5,13,"0,153846154",6,0,0,0,0,0,0,0
45,1,2,2,50183,4109,47,97,12,84,13,10,15,7,231,3,1,6,17,"0,176470588",5,0,0,0,0,0,0,0
66,1,1,1,54753,4395,87,197,107,227,7,59,131,3,728,5,2,11,21,"0,238095238",4,0,0,0,0,0,0,0
52,1,2,0,92955,4419,35,693,21,925,31,24,84,1,1778,6,7,9,23,"0,260869565",2,1,0,0,0,1,0,1
52,1,2,1,33471,4730,47,43,2,27,0,9,12,3,93,3,0,4,10,"0,3",7,0,0,0,0,0,0,0
51,4,2,1,34596,4547,48,14,0,2,0,0,7,1,23,1,0,2,4,"0,25",8,0,0,0,0,0,0,1
45,1,1,1,44010,4729,46,186,36,234,86,72,48,6,662,10,2,6,24,"0,416666667",9,0,0,0,0,0,0,0
37,1,2,0,84219,4252,27,434,137,400,45,137,45,1,1198,3,4,10,18,"0,166666667",1,0,0,0,0,0,0,0
57,4,1,3,40706,4633,37,59,0,11,4,2,5,4,81,3,0,4,11,"0,272727273",7,0,0,0,0,0,0,0
37,2,2,1,15716,4699,8,16,5,30,8,7,26,3,92,3,0,4,10,"0,3",8,0,0,0,0,0,1,0
66,2,3,1,59052,4329,29,230,35,75,63,57,31,3,491,7,1,7,18,"0,388888889",5,0,0,0,0,0,0,0
54,3,1,0,80573,4728,85,829,138,430,60,92,15,1,1564,4,6,13,24,"0,166666667",2,0,0,0,0,0,0,0
63,1,2,0,83715,4251,2,318,8,407,150,35,8,1,926,2,8,13,24,"0,083333333",0,0,0,0,0,0,0,0
66,3,1,0,82576,4802,66,1206,55,445,168,18,18,1,1910,2,4,12,19,"0,105263158",1,0,0,0,0,1,0,0
60,3,2,3,56962,4366,60,292,3,77,10,3,26,7,411,6,3,5,21,"0,285714286",7,0,0,0,0,0,0,0
73,1,2,2,35704,4282,54,30,9,12,2,11,30,3,94,2,0,4,9,"0,222222222",4,0,0,0,0,0,0,0
71,1,1,1,53103,4395,70,729,17,133,11,0,195,5,1085,10,6,7,28,"0,357142857",7,0,0,1,0,0,0,0
65,2,4,2,46779,4457,55,12,1,3,0,0,7,1,23,0,1,2,4,0,4,0,0,0,0,0,0,0
60,1,3,0,4861,4112,20,2,1,1,1,0,1,0,6,0,0,0,0,0,14,0,0,0,0,0,0,0
46,3,3,1,33462,4431,78,22,3,18,0,0,11,1,54,2,0,3,6,"0,333333333",7,0,0,0,0,0,0,0
47,1,3,1,63693,4363,63,587,43,337,42,87,54,3,1150,11,6,9,29,"0,379310345",6,0,0,0,0,0,0,0
75,1,2,0,80763,4423,17,674,168,108,192,42,231,1,1415,5,11,6,23,"0,217391304",3,1,0,0,0,1,0,1
51,4,2,1,65352,4417,43,284,3,84,4,7,23,2,405,4,2,8,16,"0,25",4,0,0,0,0,0,0,0
47,4,2,0,82170,4321,13,1023,93,651,49,55,37,1,1908,5,6,7,19,"0,263157895",2,0,0,0,0,0,0,0
56,1,2,0,75759,4352,46,1394,22,708,89,91,182,1,2486,9,7,9,26,"0,346153846",5,1,0,1,0,1,0,1
49,2,0,0,79689,4518,65,311,26,640,180,37,121,1,1315,4,9,13,27,"0,148148148",2,0,0,0,0,0,0,0
69,4,4,2,35340,4105,1,27,0,12,0,1,5,2,45,2,0,3,7,"0,285714286",5,0,0,0,0,0,0,0
71,1,3,0,85683,4205,6,1296,17,311,45,69,51,1,1789,2,4,10,17,"0,117647059",1,1,1,0,1,1,0,1
53,2,2,1,24884,4682,32,3,6,7,0,0,3,1,19,0,0,3,4,0,7,0,0,0,0,0,0,0
44,3,1,1,42021,4772,34,393,5,136,7,5,27,5,573,10,1,6,22,"0,454545455",9,0,0,1,0,0,0,0
36,1,0,1,64449,4236,70,218,63,282,137,35,70,4,805,5,3,12,24,"0,208333333",4,0,0,0,0,0,0,0
71,1,3,2,64587,4112,49,66,0,16,0,6,20,2,108,1,1,4,8,"0,125",3,0,0,0,0,0,0,0
30,1,0,0,34824,4200,65,4,2,11,2,0,4,1,23,1,0,2,4,"0,25",6,0,0,0,0,0,0,0
47,1,1,0,75437,4337,25,795,0,545,95,58,0,1,1493,8,4,10,23,"0,347826087",6,1,0,0,0,0,0,0
68,1,1,2,26091,4229,84,15,10,19,8,17,20,3,89,2,1,3,9,"0,222222222",5,0,0,0,0,0,0,0
52,1,2,1,52845,4425,7,384,25,292,130,41,64,3,936,8,8,6,25,"0,32",6,0,0,1,0,0,0,0
69,1,3,1,46086,4343,34,244,8,32,7,2,50,4,343,3,1,8,16,"0,1875",4,0,0,0,0,0,0,0
69,4,4,1,78028,4762,38,158,19,288,25,0,38,1,528,6,4,9,20,"0,3",7,0,0,0,1,1,0,1
38,4,0,0,95169,4368,1,1285,21,449,106,20,20,1,1901,4,3,4,12,"0,333333333",1,1,0,0,0,1,0,1
44,2,2,2,56337,4564,25,349,16,144,28,5,182,5,724,8,5,4,22,"0,363636364",8,1,0,1,0,0,0,1
38,1,1,1,22434,4606,25,4,12,11,3,13,15,2,58,2,0,3,7,"0,285714286",8,0,0,0,0,0,0,0
71,4,2,1,36930,4513,50,223,2,31,0,2,39,5,297,5,2,4,16,"0,3125",8,0,0,0,0,0,0,0
71,1,0,1,36130,4617,46,157,43,127,68,56,37,6,488,3,8,4,21,"0,142857143",4,0,0,1,0,0,0,1
